state,class,gender,age,paid,logpaid
STATE 15,C1 ,M,59,663.04,6.49683532
STATE 15,C71,M,59,657.54,6.488505599
STATE 07,C7B,F,59,651.82,6.47976845
STATE 06,C71,F,59,651.52,6.479308094
STATE 07,C7 ,M,59,644.68,6.46875407
STATE 06,C7 ,F,59,629.78,6.445370552
STATE 15,C7 ,M,59,616.07,6.423360593
STATE 02,C71,F,59,613.19,6.418674839
STATE 15,C1 ,M,59,611.81,6.416421777
STATE 07,C7 ,F,59,601.13,6.398811217
STATE 15,C1 ,M,59,583.96,6.369832487
STATE 15,C7B,F,59,575.42,6.355100209
STATE 13,C71,F,59,563.79,6.334681842
STATE 07,C71,F,59,537.88,6.287635487
STATE 07,C7 ,M,59,498.32,6.211242441
STATE 07,C7 ,F,59,494.06,6.202656967
STATE 12,C1 ,M,59,480.36,6.174535823
STATE 10,C7A,M,59,477.9,6.169401506
STATE 13,C7C,M,59,470.37,6.153519619
STATE 04,C7B,F,59,467.1,6.146543368
STATE 15,C1B,F,59,446.47,6.101372209
STATE 15,C7B,M,59,445.94,6.100184414
STATE 17,C7 ,F,59,433.82,6.072629702
STATE 03,C1B,M,59,426.54,6.055706149
STATE 02,C7 ,M,59,418.18,6.035911962
STATE 15,C71,F,59,396.02,5.981464715
STATE 15,C71,M,59,384.41,5.951709691
STATE 04,C71,F,59,381.93,5.945237346
STATE 15,C11,F,59,377.58,5.933782467
STATE 06,C7 ,F,59,375.96,5.929482755
STATE 03,C7 ,F,59,367.9,5.907811162
STATE 04,C7 ,M,59,365.12,5.900226067
STATE 02,C11,M,59,345.08,5.843776274
STATE 15,C1 ,F,59,339.92,5.828710296
STATE 03,C1 ,F,59,338.31,5.823962635
STATE 15,C1B,M,59,338.31,5.823962635
STATE 10,C7 ,M,59,334.8,5.813533339
STATE 15,C71,M,59,332.55,5.806790225
STATE 02,C7C,M,59,328.57,5.794749905
STATE 15,C11,M,59,322.83,5.777125869
STATE 06,C71,M,59,321.62,5.773370724
STATE 13,C11,F,59,319,5.765191103
STATE 15,C7B,M,59,318.06,5.762240044
STATE 07,C7 ,F,59,316.37,5.756912415
STATE 04,C71,M,59,313.71,5.748468992
STATE 17,C71,M,59,313.25,5.747001594
STATE 06,C1 ,F,59,306.85,5.726359029
STATE 06,C1B,F,59,305.11,5.720672367
STATE 17,C71,M,59,294.63,5.685720332
STATE 03,C1A,M,59,291.29,5.674319335
STATE 15,C1 ,F,59,288.65,5.665214882
STATE 15,C1B,M,59,282.2,5.642616039
STATE 04,C71,F,59,265.85,5.58293224
STATE 02,C7B,F,59,265.64,5.582142009
STATE 01,C7 ,M,59,252.89,5.532954612
STATE 13,C71,F,59,250,5.521460918
STATE 06,C71,M,59,241.4,5.486455309
STATE 01,C1 ,F,59,237.89,5.471808382
STATE 15,C7 ,M,59,211.53,5.354366832
STATE 17,C7B,F,59,208.01,5.337586155
STATE 06,C7B,M,59,196.84,5.282391216
STATE 17,C71,M,59,196.13,5.278777705
STATE 07,C71,F,59,174.16,5.159974417
STATE 15,C71,M,59,164.33,5.101876601
STATE 04,C7 ,F,59,160.58,5.078792261
STATE 13,C1A,F,59,145.75,4.981892825
STATE 15,C11,M,59,140.21,4.943141299
STATE 06,C71,F,59,113.45,4.731362211
STATE 07,C71,M,59,26.23,3.266903794
STATE 04,C7B,M,58,11093.69,9.314131757
STATE 06,C7C,F,58,10451.04,9.254456774
STATE 13,C7 ,M,58,10432.47,9.252678337
STATE 17,C71,F,58,10358.18,9.245531825
STATE 06,C71,M,58,7859,8.969414651
STATE 17,C71,F,58,7318.4,8.898147004
STATE 15,F71,M,58,7197.4,8.881475129
STATE 17,C7 ,M,58,7108.76,8.869083105
STATE 02,C1B,F,58,6356.9,8.757296116
STATE 06,C1 ,F,58,6205.66,8.733217058
STATE 04,C7 ,F,58,6145.45,8.72346725
STATE 07,C7B,M,58,5696.74,8.64764936
STATE 02,F71,F,58,5448.32,8.603062583
STATE 07,C71,M,58,5275.46,8.570821158
STATE 02,C11,M,58,5244.93,8.565017175
STATE 04,C7B,M,58,5233.99,8.562929173
STATE 02,C7B,M,58,5134.29,8.543696846
STATE 03,C1 ,M,58,5082.13,8.533485744
STATE 17,C7B,M,58,4854.55,8.487671688
STATE 15,C11,M,58,4451.8,8.401063788
STATE 07,C7B,F,58,4355.64,8.379226836
STATE 17,C7B,F,58,4320.28,8.371075494
STATE 07,C7B,M,58,3924.13,8.27489995
STATE 15,C11,M,58,3911.44,8.271660872
STATE 15,C7B,F,58,3844.34,8.254357216
STATE 17,C7B,M,58,3820.97,8.248259596
STATE 17,C7 ,F,58,3732.91,8.224943369
STATE 06,C7 ,M,58,3630.97,8.197255109
STATE 04,C71,M,58,3610.7,8.191656938
STATE 15,C1 ,M,58,3534.16,8.170230926
STATE 07,C7B,F,58,3519.15,8.165974762
STATE 02,C7B,M,58,3326.62,8.109712052
STATE 15,C11,F,58,3296.47,8.100607478
STATE 01,C11,M,58,3222.45,8.077897219
STATE 15,C1 ,M,58,3110.79,8.042631992
STATE 15,C1B,F,58,2945.22,7.987938796
STATE 07,C7B,M,58,2891.32,7.969468424
STATE 15,C1 ,F,58,2836.4,7.950290921
STATE 03,C7 ,M,58,2675,7.891704659
STATE 02,C1B,F,58,2668.4,7.889234321
STATE 17,C72,M,58,2643.26,7.879768283
STATE 15,C7B,F,58,2581.07,7.855959321
STATE 15,C7 ,M,58,2498.06,7.82326971
STATE 01,C1 ,M,58,2484.38,7.81777841
STATE 06,C1 ,M,58,2398.8,7.782723891
STATE 15,C7A,M,58,2370.58,7.77088993
STATE 07,C7 ,M,58,2342.1,7.758803242
STATE 04,C72,M,58,2332.12,7.754533004
STATE 02,C71,M,58,2240.97,7.714664087
STATE 17,C71,M,58,2211.25,7.701313245
STATE 02,C71,M,58,2180,7.687080156
STATE 02,C71,M,58,2113.65,7.65617159
STATE 17,C71,M,58,2093.62,7.646649904
STATE 02,C1B,F,58,2065,7.632885505
STATE 15,C1B,F,58,1993.37,7.597581953
STATE 01,C7 ,M,58,1930.21,7.565384084
STATE 10,C71,F,58,1820.4,7.506811536
STATE 15,C7 ,F,58,1791.87,7.491015046
STATE 02,C71,F,58,1751.23,7.468073677
STATE 02,C1A,M,58,1733.4,7.457840077
STATE 13,C1B,F,58,1704.42,7.440980156
STATE 06,C1B,M,58,1683.41,7.428576777
STATE 12,C7B,M,58,1655.67,7.41196104
STATE 04,C71,F,58,1641.81,7.403554571
STATE 06,C7 ,M,58,1636.11,7.400076752
STATE 10,C7B,M,58,1590.34,7.371703109
STATE 15,C71,M,58,1581.64,7.366217562
STATE 02,C1 ,M,58,1563.5,7.354682177
STATE 02,C7B,F,58,1562.29,7.353907973
STATE 17,C71,M,58,1541.96,7.340809613
STATE 17,C7B,M,58,1539.85,7.339440288
STATE 15,C1B,F,58,1535,7.33628566
STATE 02,C72,M,58,1531.33,7.333891918
STATE 02,F71,M,58,1511.79,7.321049658
STATE 12,C7 ,M,58,1477.44,7.298066139
STATE 06,C11,F,58,1462.72,7.288052995
STATE 04,F71,M,58,1445.95,7.276521824
STATE 06,C1 ,F,58,1379.11,7.229193643
STATE 02,C7 ,M,58,1354.03,7.21084061
STATE 17,F7 ,M,58,1331.97,7.194414328
STATE 04,C7 ,M,58,1320.02,7.185402167
STATE 04,C71,F,58,1318.72,7.184416848
STATE 15,C7B,F,58,1289.93,7.162343232
STATE 15,F71,M,58,1279.57,7.154279363
STATE 02,C7 ,M,58,1272.76,7.14894305
STATE 02,C7 ,F,58,1264.6,7.142511146
STATE 15,C11,M,58,1250.46,7.131266763
STATE 15,C7 ,M,58,1235.43,7.119174367
STATE 15,C72,M,58,1222.99,7.109053959
STATE 14,C11,M,58,1220.86,7.107310807
STATE 15,C1B,F,58,1219.4,7.106114213
STATE 15,C71,M,58,1211.34,7.099482464
STATE 17,C7B,M,58,1202.08,7.091808669
STATE 06,C7B,F,58,1201.46,7.091292763
STATE 15,C1A,F,58,1190.51,7.082137066
STATE 12,C7B,M,58,1185.68,7.078071729
STATE 10,C7B,F,58,1173.25,7.067532955
STATE 06,C7A,M,58,1173.25,7.067532955
STATE 10,F71,M,58,1157.78,7.054259657
STATE 15,C7A,F,58,1140.5,7.039222042
STATE 10,C71,M,58,1136.21,7.035453441
STATE 02,C7B,M,58,1128.6,7.028733206
STATE 15,C71,F,58,1121.57,7.022484768
STATE 04,C7 ,F,58,1117.85,7.019162477
STATE 17,C71,F,58,1091.93,6.995702052
STATE 14,C11,F,58,1086.63,6.990836443
STATE 15,C7B,M,58,1076.39,6.981368129
STATE 02,C71,F,58,1055.37,6.961646695
STATE 10,C1A,M,58,1042.5,6.949376954
STATE 17,C71,F,58,1009.03,6.916744752
STATE 01,C1 ,M,58,1008.05,6.915773051
STATE 02,C11,F,58,1000,6.907755279
STATE 15,C7 ,M,58,1000,6.907755279
STATE 02,C7 ,M,58,977.4,6.884895985
STATE 15,C11,F,58,971.11,6.878439747
STATE 02,C7B,M,58,955.69,6.862433593
STATE 17,C7B,M,58,951.55,6.858092234
STATE 15,C1 ,F,58,944.24,6.850380371
STATE 15,C7B,M,58,943.68,6.849787126
STATE 01,F71,M,58,937.36,6.843067413
STATE 17,C71,F,58,914.95,6.818869419
STATE 02,C7B,M,58,913.97,6.817797748
STATE 15,C1 ,F,58,906.54,6.809635155
STATE 15,C7B,M,58,901.8,6.804392766
STATE 15,C1A,F,58,895.44,6.797315218
STATE 15,C71,F,58,893.08,6.794676163
STATE 03,C11,F,58,862.15,6.759429269
STATE 02,C7 ,F,58,850,6.745236349
STATE 02,C1B,M,58,845.73,6.74020016
STATE 15,C7 ,M,58,843,6.736966958
STATE 06,C11,M,58,840.2,6.733639959
STATE 04,C71,M,58,839.68,6.733020867
STATE 02,C11,M,58,821.16,6.710717975
STATE 06,C1A,F,58,800.36,6.685061626
STATE 15,C71,F,58,789.18,6.670994432
STATE 15,C1 ,F,58,787.82,6.669269637
STATE 02,C71,F,58,787.49,6.668850672
STATE 01,C1C,F,58,763.84,6.638358343
STATE 02,C1B,F,58,756.4,6.628570337
STATE 13,C7B,F,58,754.74,6.626373319
STATE 01,C71,M,58,748.1,6.617536659
STATE 04,C7B,F,58,745.92,6.614618356
STATE 12,C71,M,58,735.18,6.600115367
STATE 12,C71,F,58,735,6.599870499
STATE 15,C1C,M,58,730.82,6.594167191
STATE 15,C7B,M,58,707.1,6.561172099
STATE 02,C7 ,M,58,702.58,6.554759274
STATE 06,C11,M,58,689.26,6.535618558
STATE 02,C71,M,58,641.93,6.464479263
STATE 06,C71,M,58,640.41,6.462108596
STATE 04,C7B,M,58,638.95,6.459826204
STATE 10,C11,F,58,632.67,6.449948959
STATE 15,C71,F,58,626.02,6.439382319
STATE 10,C11,M,58,625.17,6.438023613
STATE 15,C71,F,58,614.54,6.42087402
STATE 15,C7B,M,58,599,6.395261598
STATE 13,C1 ,F,58,570.83,6.347091442
STATE 07,C7B,M,58,567.79,6.341751632
STATE 02,C1 ,M,58,566.19,6.338929711
STATE 02,C1B,M,58,540.6,6.292679634
STATE 06,C7 ,M,58,537.74,6.287375172
STATE 07,C71,M,58,536.01,6.284152818
STATE 04,C7 ,F,58,532.17,6.276962987
STATE 03,C71,M,58,531.73,6.276135842
STATE 02,C7 ,M,58,515.34,6.244826877
STATE 15,C7A,M,58,507.09,6.228688503
STATE 04,C7 ,F,58,505.02,6.224598032
STATE 02,C71,M,58,500,6.214608098
STATE 15,C7 ,M,58,500,6.214608098
STATE 13,C1B,M,58,494.96,6.204476951
STATE 06,C7B,F,58,493.17,6.200853942
STATE 03,C1A,M,58,491.68,6.197828098
STATE 15,C11,M,58,480.73,6.175305782
STATE 02,C1 ,M,58,480,6.173786104
STATE 15,C71,M,58,478.27,6.170175427
STATE 03,C7 ,F,58,472.75,6.158566708
STATE 15,C7B,F,58,458.1,6.127087501
STATE 04,C7 ,F,58,444.06,6.095959688
STATE 02,C7 ,F,58,437.06,6.080070485
STATE 02,F71,M,58,412.49,6.022211963
STATE 04,C7 ,M,58,409.11,6.013984069
STATE 02,C11,F,58,400,5.991464547
STATE 03,C71,F,58,395.27,5.979569076
STATE 06,C7A,F,58,386.56,5.957287095
STATE 07,C7 ,F,58,384.58,5.95215183
STATE 15,C1C,M,58,375,5.926926026
STATE 06,C1 ,F,58,372.95,5.921444362
STATE 06,C7 ,F,58,367.73,5.907348973
STATE 02,C1B,M,58,354.18,5.869805258
STATE 15,C1 ,F,58,350.77,5.860130738
STATE 06,C1B,M,58,339.74,5.828180619
STATE 15,C1B,M,58,338.63,5.824908066
STATE 04,C7 ,M,58,309.52,5.73502271
STATE 15,F7 ,M,58,306.87,5.726424205
STATE 17,C7B,F,58,300.69,5.706079834
STATE 02,C1 ,F,58,275.07,5.617025611
STATE 15,C71,F,58,273.61,5.611703735
STATE 13,C7B,M,58,265.67,5.582254937
STATE 15,C7 ,F,58,261.64,5.566969513
STATE 02,C71,F,58,259.25,5.557792847
STATE 03,C1 ,M,58,237.65,5.470799003
STATE 13,C1 ,F,58,225.2,5.416988896
STATE 03,F11,F,58,224.54,5.414053865
STATE 15,C1B,M,58,220.28,5.394899464
STATE 02,C7B,F,58,217.97,5.384357439
STATE 03,C71,M,58,212.85,5.360587692
STATE 10,C11,F,58,180.07,5.193345664
STATE 13,C71,M,58,167.73,5.122355544
STATE 15,C1B,M,58,161.1,5.08202529
STATE 02,C7B,M,58,149.26,5.005689752
STATE 04,C7B,M,58,148.45,5.000248201
STATE 15,C1 ,M,58,123.37,4.81518797
STATE 01,C7A,M,58,113.54,4.732155198
STATE 15,C7B,F,58,100,4.605170186
STATE 15,C7 ,F,58,90,4.49980967
STATE 15,C1B,M,58,64.05,4.159664028
STATE 02,C7A,M,58,60,4.094344562
STATE 03,C72,M,57,21631.29,9.981896157
STATE 15,C11,F,57,20334.71,9.920084557
STATE 15,C1 ,M,57,10359.7,9.245678558
STATE 15,C1A,F,57,10232.63,9.233336913
STATE 12,C7C,F,57,9904.92,9.200786882
STATE 06,C2 ,M,57,8877.68,9.091295541
STATE 06,C7B,M,57,7819.37,8.964359268
STATE 03,C1B,F,57,7780.9,8.959427292
STATE 13,C7B,M,57,6357.31,8.757360611
STATE 12,C11,M,57,6299.63,8.74824618
STATE 02,C7 ,M,57,5673.79,8.643612604
STATE 15,C7B,F,57,4767.39,8.469554264
STATE 04,C72,M,57,4638.24,8.442090263
STATE 15,C7B,F,57,4445,8.399535148
STATE 12,C1 ,M,57,4355.94,8.37929571
STATE 15,C7B,F,57,4302.28,8.366900394
STATE 15,C11,M,57,4108.44,8.320798673
STATE 10,C7C,M,57,4075.54,8.312758532
STATE 06,C72,M,57,3939.13,8.278715166
STATE 06,C1B,M,57,3890.9,8.266395772
STATE 15,C7A,M,57,3838.97,8.25295938
STATE 17,C7 ,M,57,3721.49,8.221879405
STATE 12,C1B,F,57,3692.33,8.214012974
STATE 15,F71,M,57,3606.75,8.190562369
STATE 15,C7 ,M,57,3511.68,8.163849834
STATE 15,C71,F,57,3363,8.120588712
STATE 06,C1 ,M,57,3309.81,8.104646065
STATE 02,C2 ,F,57,3278.75,8.095217531
STATE 03,C11,M,57,3251.14,8.086760983
STATE 17,C71,M,57,3198.5,8.070437229
STATE 06,C7A,M,57,3144.87,8.053527833
STATE 15,C71,M,57,3018.03,8.01235958
STATE 06,C7 ,M,57,3014.34,8.01113618
STATE 11,C11,M,57,2900.36,7.972590146
STATE 01,C7 ,M,57,2756.83,7.921836748
STATE 02,C7B,F,57,2750.5,7.919537992
STATE 12,C7 ,M,57,2657.28,7.885058322
STATE 15,F71,M,57,2626,7.873217055
STATE 15,C1B,M,57,2538.97,7.839513766
STATE 17,C7 ,F,57,2436.7,7.798399944
STATE 02,C1B,F,57,2347.78,7.76122548
STATE 15,C71,M,57,2345.69,7.760334881
STATE 14,C1 ,M,57,2319.84,7.749253497
STATE 15,C1 ,M,57,2269,7.727094485
STATE 10,C1 ,M,57,2240.6,7.714498966
STATE 15,C71,F,57,2191.83,7.69249209
STATE 04,C71,F,57,2184.66,7.689215489
STATE 02,C2 ,M,57,2135.15,7.666292181
STATE 01,C11,M,57,2113.22,7.65596813
STATE 02,C11,F,57,2110.29,7.654580658
STATE 07,C71,M,57,2101.18,7.650254371
STATE 03,F71,M,57,2075.3,7.637861001
STATE 15,C11,M,57,2061.63,7.631252211
STATE 04,C71,M,57,2055,7.628031127
STATE 17,C7 ,F,57,2011.47,7.606621077
STATE 04,C72,M,57,1988.24,7.595005104
STATE 06,C7 ,M,57,1984.37,7.593056762
STATE 15,C1A,M,57,1942.68,7.571823742
STATE 06,C7 ,F,57,1938.6,7.569721342
STATE 13,C1 ,F,57,1907.76,7.553685058
STATE 04,C71,M,57,1849.97,7.522924702
STATE 15,C7 ,F,57,1800,7.495541944
STATE 17,C71,F,57,1791.95,7.491059691
STATE 15,C7 ,M,57,1781.69,7.485317631
STATE 02,C71,M,57,1743.5,7.463649866
STATE 13,C7B,M,57,1682.04,7.427762621
STATE 02,C7B,M,57,1668.72,7.419812144
STATE 02,C71,M,57,1647.33,7.406911074
STATE 04,C7 ,M,57,1571.4,7.359722221
STATE 15,C1 ,M,57,1550.8,7.346526206
STATE 15,C7B,F,57,1513.04,7.321876151
STATE 02,C7 ,M,57,1500,7.313220387
STATE 06,C71,M,57,1487.98,7.305174774
STATE 06,C71,M,57,1483.24,7.301984163
STATE 04,C71,M,57,1481.81,7.301019593
STATE 10,C1 ,F,57,1476.43,7.297382291
STATE 04,C71,M,57,1470,7.29301768
STATE 06,C71,F,57,1462.16,7.287670073
STATE 04,C7 ,F,57,1431.82,7.266701641
STATE 15,C11,F,57,1430.24,7.265597541
STATE 15,C7B,F,57,1427.37,7.263588869
STATE 15,C1B,M,57,1415.82,7.255464148
STATE 03,C7 ,M,57,1408.43,7.250230888
STATE 15,C7 ,M,57,1394.83,7.240527823
STATE 02,C11,M,57,1361.13,7.216070516
STATE 12,C7B,M,57,1357.61,7.21348108
STATE 15,C7 ,F,57,1350,7.207859871
STATE 06,C11,M,57,1333.03,7.195209826
STATE 17,C7B,M,57,1327.03,7.190698641
STATE 17,C7B,F,57,1308.5,7.176636722
STATE 02,C71,F,57,1278.9,7.153755612
STATE 01,C71,M,57,1262.07,7.140508509
STATE 07,C7 ,M,57,1249.99,7.13089083
STATE 15,C7A,M,57,1247.47,7.128872779
STATE 17,C7B,M,57,1229.44,7.11431406
STATE 15,C11,M,57,1227.96,7.113109535
STATE 02,C71,F,57,1227.21,7.112498579
STATE 04,C7 ,M,57,1211.84,7.099895145
STATE 12,C1B,F,57,1210.38,7.098689639
STATE 04,C7 ,M,57,1185.02,7.077514931
STATE 06,C7 ,M,57,1183.6,7.076315921
STATE 02,C1B,F,57,1168.72,7.063664412
STATE 04,C7 ,M,57,1129.02,7.029105279
STATE 02,C7 ,F,57,1097.13,7.000452958
STATE 15,C71,M,57,1091.88,6.99565626
STATE 15,C7C,M,57,1091.06,6.99490498
STATE 06,C2 ,M,57,1088.27,6.992344558
STATE 13,C71,M,57,1086.23,6.990468264
STATE 04,C71,F,57,1056.58,6.962792556
STATE 17,C7 ,M,57,1018.39,6.925978228
STATE 10,C71,M,57,1013.93,6.921589148
STATE 02,C71,M,57,1000,6.907755279
STATE 06,C7 ,M,57,999.89,6.907645273
STATE 15,C72,M,57,991.36,6.899077738
STATE 03,F7 ,F,57,980.92,6.888490907
STATE 17,C7B,M,57,978.03,6.885540344
STATE 02,C1 ,F,57,972.95,6.880332693
STATE 07,C7 ,M,57,972.06,6.879417531
STATE 13,C1 ,M,57,950,6.856461985
STATE 12,C1 ,M,57,938.1,6.843856553
STATE 04,C7A,F,57,932.94,6.83834089
STATE 14,F71,F,57,929.62,6.8347759
STATE 15,C7C,M,57,922.82,6.827434199
STATE 07,C71,F,57,921,6.825460036
STATE 02,C1 ,F,57,904.02,6.806851484
STATE 15,C71,M,57,900,6.802394763
STATE 14,C71,M,57,892.4,6.793914463
STATE 01,C1 ,F,57,889.95,6.791165281
STATE 15,C1 ,M,57,876.06,6.775434582
STATE 06,C11,M,57,842.57,6.736456745
STATE 02,C11,M,57,832.3,6.724192953
STATE 01,F7 ,F,57,825.69,6.7162194
STATE 15,C71,M,57,825.38,6.715843886
STATE 15,C7 ,M,57,819.99,6.709292145
STATE 02,F71,F,57,818.83,6.707876492
STATE 13,C2 ,M,57,815.16,6.703384413
STATE 02,C71,M,57,808.5,6.695180679
STATE 07,C7B,F,57,807.7,6.694190702
STATE 02,C7 ,M,57,807.33,6.693732507
STATE 02,C7 ,M,57,807.25,6.69363341
STATE 12,C7B,M,57,799.98,6.684586727
STATE 04,C7A,M,57,795.08,6.678442739
STATE 13,C1B,M,57,785.66,6.666524129
STATE 04,C7 ,M,57,781.56,6.661291922
STATE 01,C1 ,F,57,756.61,6.628847929
STATE 15,C71,F,57,736.25,6.601569735
STATE 02,C7 ,M,57,693.87,6.542284623
STATE 04,C71,F,57,693.06,6.541116576
STATE 15,C1 ,M,57,683.15,6.526714455
STATE 04,C7B,F,57,676.68,6.517198488
STATE 03,C1 ,M,57,675,6.514712691
STATE 13,C11,F,57,661.57,6.494615798
STATE 06,C7 ,M,57,660.59,6.493133375
STATE 17,C71,F,57,654.26,6.483504826
STATE 15,C11,M,57,639.05,6.459982699
STATE 03,C1 ,M,57,634.89,6.453451756
STATE 06,C7B,M,57,633,6.450470422
STATE 13,C2 ,M,57,628.21,6.442874505
STATE 15,C11,M,57,625.5,6.43855133
STATE 06,C7 ,F,57,625,6.43775165
STATE 12,C71,M,57,620.44,6.430428904
STATE 02,C71,M,57,619.4,6.428751268
STATE 15,C11,M,57,616.75,6.424463755
STATE 02,C7B,M,57,596.02,6.390274224
STATE 10,C1 ,M,57,571.22,6.347774424
STATE 02,C71,F,57,564.71,6.336312325
STATE 07,F71,M,57,564.13,6.335284721
STATE 15,C1 ,M,57,550.47,6.310772459
STATE 15,C7B,M,57,549.71,6.309390866
STATE 15,C2 ,F,57,548.07,6.306403016
STATE 02,C7 ,F,57,530.53,6.273876507
STATE 14,C7B,M,57,528.2,6.269475
STATE 03,C1 ,M,57,500,6.214608098
STATE 15,C7 ,M,57,499.44,6.213487471
STATE 04,C71,F,57,497.83,6.210258653
STATE 17,F71,M,57,497.39,6.209374427
STATE 15,C7B,M,57,496.51,6.207603624
STATE 02,C1 ,M,57,496.25,6.207079832
STATE 02,C7 ,M,57,481.52,6.176947767
STATE 03,C71,F,57,474.18,6.161586996
STATE 07,C7 ,F,57,468.9,6.150389526
STATE 02,C7 ,M,57,459.53,6.130204228
STATE 15,C71,M,57,459,6.12905021
STATE 06,C1 ,M,57,454.34,6.118845816
STATE 15,C71,F,57,453.66,6.117348019
STATE 02,C71,M,57,450,6.109247583
STATE 02,C1B,M,57,448.61,6.106153913
STATE 17,F71,M,57,445.42,6.099017657
STATE 12,C7B,M,57,432.15,6.06877275
STATE 12,C7B,F,57,428.54,6.060384083
STATE 15,C7B,F,57,423.45,6.048435443
STATE 02,C11,F,57,422.81,6.046922906
STATE 15,C1B,M,57,411.76,6.020440655
STATE 02,C71,M,57,408.44,6.012345025
STATE 06,C1B,F,57,403.82,6.000969234
STATE 04,C71,F,57,403.11,5.999209478
STATE 15,C1 ,M,57,400,5.991464547
STATE 06,C7B,F,57,386.89,5.958140415
STATE 14,C71,M,57,383.12,5.948348256
STATE 12,C7 ,F,57,378.4,5.935951837
STATE 06,C2 ,M,57,375,5.926926026
STATE 15,C7B,M,57,372.76,5.920934781
STATE 15,C1 ,F,57,361.18,5.889376449
STATE 15,C7 ,M,57,360.7,5.888046588
STATE 06,C7 ,F,57,343.5,5.839187112
STATE 15,C11,M,57,341.58,5.833581912
STATE 10,C7 ,M,57,336.99,5.820053256
STATE 15,C7A,M,57,332.33,5.806128451
STATE 02,C71,M,57,328.18,5.793562238
STATE 14,C7 ,F,57,323.32,5.778642545
STATE 01,C7 ,M,57,318.12,5.76242867
STATE 17,C7 ,F,57,315.12,5.752953519
STATE 10,C7B,M,57,290,5.669880923
STATE 01,C7 ,F,57,283.22,5.646223981
STATE 13,C71,F,57,274.77,5.615934384
STATE 03,C1 ,M,57,273.92,5.612836093
STATE 04,C7A,F,57,273.81,5.612434435
STATE 15,C1C,F,57,263.48,5.573977464
STATE 15,C7B,M,57,250.28,5.522580291
STATE 17,C7B,F,57,242.63,5.491537649
STATE 14,C11,M,57,202.18,5.30915839
STATE 15,C7B,F,57,200,5.298317367
STATE 15,C11,F,57,172.8,5.152134856
STATE 15,C71,M,57,133.24,4.892152013
STATE 15,C1 ,F,57,125,4.828313737
STATE 02,C7B,F,57,122.81,4.810638446
STATE 04,C7 ,M,57,114.72,4.742494377
STATE 15,C72,M,57,110.78,4.707546253
STATE 03,C7 ,M,57,84.36,4.435093356
STATE 15,C71,M,57,79.8,4.379523504
STATE 12,C1A,F,57,74.67,4.313078405
STATE 02,C71,M,57,65.95,4.188896879
STATE 15,C7B,M,57,45.25,3.81220267
STATE 04,C7B,M,56,28593.49,10.26093435
STATE 02,C7B,F,56,16155.5,9.690015828
STATE 06,C11,M,56,10847.62,9.29170098
STATE 17,C7 ,F,56,10538.65,9.26280473
STATE 02,C7 ,F,56,10242.5,9.234301009
STATE 15,C71,M,56,9849.02,9.195127237
STATE 15,C71,F,56,9709.84,9.180895083
STATE 15,C1B,M,56,8903.29,9.09417615
STATE 15,C71,F,56,8066.17,8.995434051
STATE 17,C7B,M,56,7873.9,8.971308771
STATE 13,C7B,F,56,7708.2,8.950039976
STATE 15,C7 ,F,56,7480.05,8.919994755
STATE 02,C1B,M,56,7248.84,8.888596735
STATE 03,C7 ,M,56,6750.86,8.817425183
STATE 15,C7B,M,56,6609.46,8.796257235
STATE 07,C7B,F,56,6602.16,8.795152147
STATE 06,C1 ,M,56,5758.21,8.658381942
STATE 04,C7B,M,56,5511.9,8.61466467
STATE 15,C7B,F,56,5341.45,8.583252431
STATE 15,C72,M,56,5335.18,8.582077903
STATE 15,C71,F,56,5313.25,8.57795898
STATE 15,C7B,M,56,4748.38,8.465558786
STATE 12,C1B,M,56,4238.18,8.351889211
STATE 17,C7 ,M,56,4211.19,8.345500547
STATE 15,C7B,F,56,4184.04,8.339032566
STATE 17,C71,M,56,4100.6,8.318888583
STATE 10,C7B,F,56,4078.6,8.313509071
STATE 02,C1B,M,56,4040.41,8.304101451
STATE 15,C7 ,F,56,4014.28,8.297613283
STATE 04,C71,F,56,3674.37,8.209136968
STATE 14,C7 ,M,56,3587.86,8.185311203
STATE 04,C71,F,56,3521.63,8.16667923
STATE 12,C11,M,56,3521.32,8.166591198
STATE 15,C1 ,F,56,3416.34,8.136325082
STATE 04,C7B,M,56,3372.97,8.123548941
STATE 02,C7 ,M,56,3149.97,8.055148208
STATE 15,C11,M,56,3056.01,8.024865423
STATE 14,F71,M,56,3045.47,8.02141052
STATE 06,C7B,M,56,2960,7.992944547
STATE 17,C71,M,56,2946.55,7.988390273
STATE 04,C71,F,56,2925,7.98104976
STATE 15,C7 ,M,56,2912.28,7.976691559
STATE 15,C7B,M,56,2844.29,7.953068755
STATE 04,C7 ,M,56,2815.33,7.942834763
STATE 12,C1B,M,56,2726.41,7.910741004
STATE 06,C11,F,56,2708,7.903965634
STATE 15,C11,M,56,2685.02,7.895443456
STATE 15,C7C,F,56,2666.97,7.888698276
STATE 02,C71,M,56,2596.17,7.861792561
STATE 04,C71,M,56,2577.29,7.854493738
STATE 02,C71,M,56,2565.69,7.849982727
STATE 06,C7B,M,56,2560.59,7.84799298
STATE 15,C7B,F,56,2549.19,7.843530941
STATE 06,C71,F,56,2481.62,7.816666852
STATE 01,C11,M,56,2437.24,7.798621531
STATE 01,C1 ,F,56,2434.97,7.797689715
